name,new-domain,new-check,new-base,old-domain,old-check,old-base,old-uri,new-uri,old-fullurl,new-fullurl,incoming-uri,redirect-uri
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-config,command-line-reference/cells-client-cec/cec-config,,,en/docs/developer-guide/cec-config,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-config
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-config-rm,command-line-reference/cells-client-cec/cec-config-rm,,,en/docs/developer-guide/cec-config-rm,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-config-rm
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-config-use,command-line-reference/cells-client-cec/cec-config-use,,,en/docs/developer-guide/cec-config-use,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-config-use
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-cp,command-line-reference/cells-client-cec/cec-cp,,,en/docs/developer-guide/cec-cp,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-cp
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-idm-list-acls,command-line-reference/cells-client-cec/cec-idm-list-acls,,,en/docs/developer-guide/cec-idm-list-acls,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-idm-list-acls
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-idm-list-groups,command-line-reference/cells-client-cec/cec-idm-list-groups,,,en/docs/developer-guide/cec-idm-list-groups,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-idm-list-groups
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-idm-list-roles,command-line-reference/cells-client-cec/cec-idm-list-roles,,,en/docs/developer-guide/cec-idm-list-roles,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-idm-list-roles
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-idm-list-users,command-line-reference/cells-client-cec/cec-idm-list-users,,,en/docs/developer-guide/cec-idm-list-users,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-idm-list-users
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-idm-list-workspaces,command-line-reference/cells-client-cec/cec-idm-list-workspaces,,,en/docs/developer-guide/cec-idm-list-workspaces,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-idm-list-workspaces
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-idm,command-line-reference/cells-client-cec/cec-idm,,,en/docs/developer-guide/cec-idm,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-idm
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-info,command-line-reference/cells-client-cec/cec-info,,,en/docs/developer-guide/cec-info,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-info
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-ls,command-line-reference/cells-client-cec/cec-ls,,,en/docs/developer-guide/cec-ls,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-ls
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec,command-line-reference/cells-client-cec/cec,,,en/docs/developer-guide/cec,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-mkdir,command-line-reference/cells-client-cec/cec-mkdir,,,en/docs/developer-guide/cec-mkdir,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-mkdir
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-mv,command-line-reference/cells-client-cec/cec-mv,,,en/docs/developer-guide/cec-mv,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-mv
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-rm,command-line-reference/cells-client-cec/cec-rm,,,en/docs/developer-guide/cec-rm,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-rm
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-scp,command-line-reference/cells-client-cec/cec-scp,,,en/docs/developer-guide/cec-scp,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-scp
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-share,command-line-reference/cells-client-cec/cec-share,,,en/docs/developer-guide/cec-share,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-share
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-storage-list-datasources,command-line-reference/cells-client-cec/cec-storage-list-datasources,,,en/docs/developer-guide/cec-storage-list-datasources,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-storage-list-datasources
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-storage,command-line-reference/cells-client-cec/cec-storage,,,en/docs/developer-guide/cec-storage,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-storage
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-storage-resync-ds,command-line-reference/cells-client-cec/cec-storage-resync-ds,,,en/docs/developer-guide/cec-storage-resync-ds,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-storage-resync-ds
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-update,command-line-reference/cells-client-cec/cec-update,,,en/docs/developer-guide/cec-update,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-update
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cec-version,command-line-reference/cells-client-cec/cec-version,,,en/docs/developer-guide/cec-version,cells-v4/developer-guide/command-line-reference/cells-client-cec/cec-version
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-autotest,command-line-reference/cells-sync/cells-sync-autotest,,,en/docs/developer-guide/cells-sync-autotest,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-autotest
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-capture,command-line-reference/cells-sync/cells-sync-capture,,,en/docs/developer-guide/cells-sync-capture,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-capture
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-completion-bash,command-line-reference/cells-sync/cells-sync-completion-bash,,,en/docs/developer-guide/cells-sync-completion-bash,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-completion-bash
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-completion-fish,command-line-reference/cells-sync/cells-sync-completion-fish,,,en/docs/developer-guide/cells-sync-completion-fish,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-completion-fish
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-completion,command-line-reference/cells-sync/cells-sync-completion,,,en/docs/developer-guide/cells-sync-completion,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-completion
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-completion-powershell,command-line-reference/cells-sync/cells-sync-completion-powershell,,,en/docs/developer-guide/cells-sync-completion-powershell,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-completion-powershell
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-completion-zsh,command-line-reference/cells-sync/cells-sync-completion-zsh,,,en/docs/developer-guide/cells-sync-completion-zsh,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-completion-zsh
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-config-account,command-line-reference/cells-sync/cells-sync-config-account,,,en/docs/developer-guide/cells-sync-config-account,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-config-account
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-config-add,command-line-reference/cells-sync/cells-sync-config-add,,,en/docs/developer-guide/cells-sync-config-add,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-config-add
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-config-delete,command-line-reference/cells-sync/cells-sync-config-delete,,,en/docs/developer-guide/cells-sync-config-delete,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-config-delete
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-config-edit,command-line-reference/cells-sync/cells-sync-config-edit,,,en/docs/developer-guide/cells-sync-config-edit,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-config-edit
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-config,command-line-reference/cells-sync/cells-sync-config,,,en/docs/developer-guide/cells-sync-config,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-config
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-doc,command-line-reference/cells-sync/cells-sync-doc,,,en/docs/developer-guide/cells-sync-doc,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-doc
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync,command-line-reference/cells-sync/cells-sync,,,en/docs/developer-guide/cells-sync,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-service,command-line-reference/cells-sync/cells-sync-service,,,en/docs/developer-guide/cells-sync-service,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-service
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-start,command-line-reference/cells-sync/cells-sync-start,,,en/docs/developer-guide/cells-sync-start,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-start
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-systray,command-line-reference/cells-sync/cells-sync-systray,,,en/docs/developer-guide/cells-sync-systray,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-systray
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-version,command-line-reference/cells-sync/cells-sync-version,,,en/docs/developer-guide/cells-sync-version,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-version
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sync-webview,command-line-reference/cells-sync/cells-sync-webview,,,en/docs/developer-guide/cells-sync-webview,cells-v4/developer-guide/command-line-reference/cells-sync/cells-sync-webview
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-acl-create,command-line-reference/cells-enterprise/cells-enterprise-admin-acl-create,,,en/docs/developer-guide/cells-enterprise-admin-acl-create,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-acl-create
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-acl-delete,command-line-reference/cells-enterprise/cells-enterprise-admin-acl-delete,,,en/docs/developer-guide/cells-enterprise-admin-acl-delete,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-acl-delete
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-acl,command-line-reference/cells-enterprise/cells-enterprise-admin-acl,,,en/docs/developer-guide/cells-enterprise-admin-acl,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-acl
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-acl-patch-recycle-personal,command-line-reference/cells-enterprise/cells-enterprise-admin-acl-patch-recycle-personal,,,en/docs/developer-guide/cells-enterprise-admin-acl-patch-recycle-personal,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-acl-patch-recycle-personal
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-acl-search,command-line-reference/cells-enterprise/cells-enterprise-admin-acl-search,,,en/docs/developer-guide/cells-enterprise-admin-acl-search,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-acl-search
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-enterprise-admin-cert-import,command-line-reference/cells-enterprise/cells-enterprise-admin-cert-import,,,en/docs/developer-guide/cells-enterprise-admin-cert-import,cells-v4/developer-guide/command-line-reference/cells-enterprise/cells-enterprise-admin-cert-import
